,synthetic_dataset_25,synthetic_dataset_88,synthetic_dataset_93,synthetic_dataset_96,synthetic_dataset_48,synthetic_dataset_59,synthetic_dataset_64,synthetic_dataset_65,synthetic_dataset_32,synthetic_dataset_98,synthetic_dataset_62,synthetic_dataset_37,synthetic_dataset_77,synthetic_dataset_39,synthetic_dataset_29,synthetic_dataset_51,synthetic_dataset_75,synthetic_dataset_38,synthetic_dataset_99,synthetic_dataset_30,synthetic_dataset_70,synthetic_dataset_28,synthetic_dataset_4,synthetic_dataset_20,synthetic_dataset_50,synthetic_dataset_58,synthetic_dataset_92,synthetic_dataset_44,synthetic_dataset_94,synthetic_dataset_9,synthetic_dataset_41,synthetic_dataset_67,synthetic_dataset_23,synthetic_dataset_52,synthetic_dataset_60,synthetic_dataset_6,synthetic_dataset_12,synthetic_dataset_63,synthetic_dataset_80,synthetic_dataset_36,synthetic_dataset_84,synthetic_dataset_1,synthetic_dataset_90,synthetic_dataset_76,synthetic_dataset_78,synthetic_dataset_14,synthetic_dataset_73,synthetic_dataset_72,synthetic_dataset_27,synthetic_dataset_7,synthetic_dataset_55,synthetic_dataset_8,synthetic_dataset_89,synthetic_dataset_66,synthetic_dataset_83,synthetic_dataset_16,synthetic_dataset_82,synthetic_dataset_3,synthetic_dataset_87,synthetic_dataset_97,synthetic_dataset_53,synthetic_dataset_19,synthetic_dataset_85,synthetic_dataset_2,synthetic_dataset_81,synthetic_dataset_34,synthetic_dataset_42,synthetic_dataset_61,synthetic_dataset_31,synthetic_dataset_86,synthetic_dataset_33,synthetic_dataset_17,synthetic_dataset_74,synthetic_dataset_15,synthetic_dataset_18,synthetic_dataset_45,synthetic_dataset_35,synthetic_dataset_13,synthetic_dataset_49,synthetic_dataset_54,synthetic_dataset_79,synthetic_dataset_47,synthetic_dataset_21,synthetic_dataset_0,synthetic_dataset_91,synthetic_dataset_10,synthetic_dataset_46,synthetic_dataset_69,synthetic_dataset_68,synthetic_dataset_95,synthetic_dataset_22,synthetic_dataset_43,synthetic_dataset_5,synthetic_dataset_11,synthetic_dataset_57,synthetic_dataset_26,synthetic_dataset_56,synthetic_dataset_71,synthetic_dataset_24,synthetic_dataset_40
synthetic_dataset_35,6992.524439865031,20.884826098432704,21.817231731669423,19.79550049307023,22.418775698050684,19.8945280634757,18677876.64413269,21.424199387768052,21.679730026064522,22.525411284139782,19.179192163363865,403.43046053287225,7794.225862136541,5.345681100475716e+40,22.632423384834386,14.448239634171818,16.861077066644427,54.488289998428264,18.065432087572276,20.835823941489842,16.800471777702523,19.366327757316622,178121916122.51367,22.22748952558409,26.819115365029027,17.39529319181196,126251602.34623307,1367445.1425747226,21.509996183340025,19.138472959221154,18271230.71486378,19.623346387341268,21.813306539295304,110344338.6516956,71542390.9183338,17.92149919478246,19.34977768885917,249.2909321195328,21.022224080595933,18.60314009608289,17.188787486134842,6.60464390648031e+41,20.288734658365325,144.58462181375094,42.92265944070006,8.865872102665461,1727404346452292.8,19.284188578523946,9.621890470910863e+40,17.577857800846857,20.79550891417571,19.802845929371546,355.9974963648218,20.877945759698683,55.34247003024823,19.86619175062053,20.47348503988046,172363.71093553444,21.961112023220473,20.659530846134285,19.797733994590097,511.28572060292424,11.158602985212886,19.42499002139326,16.609993151931665,11090.350865536238,16.602571008517454,2594.408552170791,16.520166322520815,15.537831184070543,21.75334996379576,17.480842700670614,20.167524758990037,1.1450173897812782e+22,17.705750362635737,314.9323949308107,0.0,20.808489779782253,24970093485.01993,20.582963823907306,22.29870680735419,13.982694695772654,17.879007944389688,21.622510399460243,265.295399147769,15.240417387507481,17.79683584624987,9.243659888580401e+18,16.916963008484043,19.50335707324928,21.555246534647416,14.929698379205151,3.541965362600793e+41,20.735524706030784,17.38582705859122,4557.852466978289,19.248596738978126,1.410529825824019e+43,21.046909229020102,22.52167886881433
synthetic_dataset_13,7000.329137471784,2.631143905121313,2.6659166116042816,12.018164661365825,3.5236189117337564,3.726877563785075,18677880.934089873,2.8930593704014433,2.4130308342657436,22.30201099329877,3.6668936539188457,419.4597181653513,7805.591609427557,5.345681100475716e+40,3.3702923009067454,11.2430314032527,7.6906423480070485,71.09066687972303,20.0386782408253,3.16193823354652,29.942502482799178,18.335860805258058,178121916135.86066,38.46593486620082,24.765523386367853,6.6343208986320175,126251610.55695798,1367454.5005872385,3.1699783162104915,4.413934619401364,18271238.92602472,3.2157457216020213,2.8225211441266067,110344340.95875604,71542406.42395946,7.036932232539616,18.758651154561836,263.72166886183106,2.5639111634931444,11.505701313957154,24.50657268813734,6.60464390648031e+41,21.44624278319691,155.2910064021551,54.404950907291045,15.153084432314767,1727404346452289.5,3.7138981486289246,9.621890470910863e+40,19.584250070940822,3.159859790764615,14.754082388026692,372.50306945122145,9.65530603272159,72.16304065779343,13.905148643273185,3.249220481215569,172373.76642699345,3.2724869896390683,12.062688207048033,6.603783552587608,523.4365800628111,12.497528447649213,3.4499462119422963,9.76556748890625,11094.943609823504,8.37518708878475,2610.340718361396,23.439313306176004,11.373965565647017,3.005981647751917,14.508274426037348,16.794394904015487,1.1450173897812782e+22,5.821507258143542,326.92387522419966,20.808489779782253,0.0,24970093490.93923,2.7616274625757105,3.156953183377049,11.309084616952356,6.038308194800681,2.84723090022571,282.79309046557927,8.371659489288186,6.381064879216981,9.243659888580413e+18,7.358089633096098,6.003190770448685,2.659729091708401,10.317022362767927,3.541965362600793e+41,4.220787195388569,11.705721239346575,4565.607936563619,11.381196897879875,1.410529825824019e+43,3.3653985409522438,3.0801948663123344
synthetic_dataset_49,24970091024.688133,24970093490.964207,24970093491.532078,24970093487.0003,24970093491.681286,24970093490.01989,24963539947.73355,24970093491.289886,24970093491.019,24970093484.249435,24970093489.617104,24970093352.83588,24970090911.62789,5.345681100475716e+40,24970093491.833256,24970093488.010357,24970093487.5663,24970093470.040615,24970093485.38877,24970093490.603245,24970093483.39264,24970093484.673542,181611675993.44077,24970093480.164814,24970093482.923714,24970093488.594624,24929664019.322155,24969635612.09119,24970093491.551044,24970093489.55385,24964097449.46644,24970093490.63845,24970093491.025146,24931593806.542248,24944008278.081387,24970093488.98592,24970093487.689407,24970093363.136333,24970093490.53591,24970093488.131657,24970093483.343403,6.60464390648031e+41,24970093480.683517,24970093433.48599,24970093467.459347,24970093486.660286,1727389946704080.8,24970093490.428314,9.621890470910863e+40,24970093484.80326,24970093491.207508,24970093487.84606,24970093409.2341,24970093488.63003,24970093462.48249,24970093487.20664,24970093490.61257,24970033168.443512,24970093491.489887,24970093487.618004,24970093489.97451,24970093321.52293,24970093487.015995,24970093490.42966,24970093487.279583,24970087831.299496,24970093487.800674,24970092686.231895,24970093481.471127,24970093486.653053,24970093491.603916,24970093483.268394,24970093483.499706,1.1450173897798651e+22,24970093489.44539,24970093314.098057,24970093485.01993,24970093490.93923,0.0,24970093490.70891,24970093491.548393,24970093487.10357,24970093488.96918,24970093491.57613,24970093403.415035,24970093489.37042,24970093487.60512,9.243659869564733e+18,24970093488.5174,24970093489.590065,24970093491.151096,24970093488.214336,3.541965362600793e+41,24970093491.691982,24970093486.859295,24970091881.564606,24970093488.55632,1.410529825824019e+43,24970093490.488197,24970093491.74693
synthetic_dataset_54,7000.135248519791,2.931751783916037,2.6020101512998757,12.227117680066451,3.3704882472348996,3.389400881596562,18677880.851758707,2.6165699476868634,2.641854812217941,22.547154147913908,3.7338437818288757,419.37168568500186,7805.252619523069,5.345681100475716e+40,3.1972514708624935,11.033119267432014,7.295594511432495,70.86451303157693,19.615140888985167,2.928225271427485,29.699274835439013,18.57922754306131,178121916135.98785,38.21300291355785,24.99385610501207,6.691519080961227,126251610.35022084,1367454.237492134,2.811940191274937,4.317114137291807,18271238.719177607,3.163793835814967,2.9186855792809974,110344340.91806431,71542406.40186132,6.962364661618509,18.53754983265746,263.4713356810176,2.6930730583443636,11.608679432779182,24.073983653003086,6.60464390648031e+41,21.32638008540081,155.41600028060355,54.42766021290994,14.864773281042309,1727404346452289.0,3.3922807043900867,9.621890470910863e+40,19.78899866578865,2.6432193134005093,14.593864162597887,372.3027496539993,9.971808872939155,71.92181996605902,14.174408030107427,2.6638617960110533,172373.46930656247,2.8555446749273905,12.422390753047337,6.643608309380008,523.0448387404693,12.286415395193425,3.2629533968966005,9.927117136392146,11094.807163931973,8.372584558280652,2609.87653611213,23.368203701201196,11.197262933153247,2.705552146161833,14.030732291681739,16.365708351267344,1.1450173897812782e+22,5.7401309345478655,327.0915576625753,20.582963823907306,2.7616274625757105,24970093490.70891,0.0,2.971771877681026,11.222539637637336,6.115775956925657,2.528604480833851,282.3637220001953,8.244815156899,6.428970216022221,9.243659888580401e+18,7.3953370396078135,5.717164247894296,2.71348655310882,10.07213217907363,3.541965362600793e+41,3.7086760227862547,11.775777363570048,4565.4020296824665,11.400011088551242,1.410529825824019e+43,3.817870680593625,3.0410313055761944
synthetic_dataset_79,7000.450760476914,3.3740667487272447,2.072362161862055,13.502511575012733,2.337049509956644,4.135414235126997,18677880.98178894,2.4940884422355043,2.4857110648378984,23.988416282968764,5.03487881039638,421.01052743323976,7805.850842830575,5.345681100475716e+40,1.9706077514418097,12.625873974644394,8.699976858683824,72.57519683302316,21.296930447075162,3.553275575420617,31.27461887605175,20.052137866439605,178121916137.4473,39.82632106223125,26.44199845931989,8.244465156993494,126251610.69020721,1367454.6763716356,2.5375762704607454,5.581815199796049,18271239.05943141,4.068856548320868,2.761238138751473,110344340.98668762,71542408.00278486,8.327472168191965,20.10920449663074,264.78742468284514,3.203255694551839,13.20657318690473,25.17968619486044,6.60464390648031e+41,22.96212250117879,156.9819186018366,56.089242874037645,16.596377560806513,1727404346452290.0,4.468994111029262,9.621890470910863e+40,21.486570356644698,2.999684145769439,16.189057809026924,373.9515196828941,10.92133668644181,73.7439073064321,15.712279730113764,3.30110348991043,172373.96862940735,2.43342489673402,13.57990447613139,7.852457082737117,523.7661772296971,14.065755555276043,4.360560282399197,11.525669009631711,11095.030663839081,9.958545330862556,2610.9340301092393,25.155885560489516,12.394781696098185,2.2085786839864863,15.574005361232896,17.443267696099515,1.1450173897812782e+22,7.092752725338573,328.48121241420864,22.29870680735419,3.156953183377049,24970093491.548393,2.971771877681026,0.0,12.912556123727839,7.573751948563852,2.178757394279844,283.7211591221901,9.710338713860972,8.00994548288395,9.243659888580413e+18,8.891498212359709,6.233888071757531,2.4155364340235064,11.607980911346239,3.541965362600793e+41,3.68754898765514,13.484789755538937,4565.752910021272,12.876769728097443,1.410529825824019e+43,4.185605583274951,1.8985431279586211
synthetic_dataset_47,6997.635439209424,11.381631048226382,12.414585186473808,13.867561701978943,13.145408451063677,10.537154363977956,18677879.484712213,12.004063981926473,12.057404459012794,21.74944524886087,9.927988458802242,411.5417557454336,7801.083159997921,5.345681100475716e+40,13.28855263251737,7.359772269375687,7.167954503285438,62.74586706855218,15.804297717958036,10.91585790568759,22.791904965017018,18.4218338437447,178121916129.32632,30.81714885380426,23.90236079450748,8.864282700455746,126251607.66250077,1367451.0242000013,12.245870727014053,9.493561344607299,18271236.026522145,10.530050811502454,12.145569139534492,110344339.96105514,71542398.79090016,9.063805438112306,16.331123151902702,255.88294507281188,11.221558424226446,11.199704577940803,20.51297592000497,6.60464390648031e+41,16.035444668597414,148.3338335616412,47.595203406028915,9.114948453595042,1727404346452290.8,10.309997082404374,9.621890470910863e+40,17.212069291475636,11.432153750920579,13.675789443402651,364.26960164916085,13.28326158074604,62.17101779531121,14.453415907454842,11.046101345325953,172369.75167225383,12.41372830922305,14.720819786041481,10.611383900606839,518.4414026948732,5.863820657754714,10.067543553242272,9.609280962911887,11092.255050905804,10.22625784998082,2603.4119258224296,16.841174944748634,11.308608918430552,12.416773385157796,11.576828662471273,15.317065776389596,1.1450173897812782e+22,8.50205781567658,321.06316485772425,13.982694695772654,11.309084616952356,24970093487.10357,11.222539637637336,12.912556123727839,0.0,9.071290183516405,12.287388734813955,274.8318998925467,6.751703556468114,9.051405974353948,9.243659888580411e+18,8.58486177802359,11.999133043421486,12.127736963862112,7.525814293058797,3.541965362600793e+41,11.633248020204304,11.819245990497619,4562.805852796824,12.161022035753492,1.410529825824019e+43,11.533777264757989,13.106970287284234
synthetic_dataset_21,7000.014356526394,5.921697334596595,7.096518620437079,7.81344656657985,7.82856532669883,6.114237409562387,18677880.815303087,6.896063169017698,6.271727966725541,19.368834680709227,4.527370310418901,414.2848152905436,7804.793691966381,5.345681100475716e+40,7.926445967981019,7.024884181166941,6.517688608476884,66.32930002149097,16.173194362268166,6.56471851731457,25.457976341952197,14.43261119970942,178121916130.70984,34.78718685317757,19.914754421414433,4.697077547741072,126251610.1978955,1367454.0036845019,7.17813950091511,5.485491216657142,18271238.566941027,5.6001189640455795,6.408213913825929,110344340.89747758,71542401.1694948,3.292168956632022,14.21276121444601,261.91236260435966,5.8702397242319275,8.963864009659423,23.002241563509042,6.60464390648031e+41,18.88507203457141,150.359461111191,49.23603776094369,12.132459602623367,1727404346452289.2,6.588311414992567,9.621890470910863e+40,16.482546623567337,6.357507439238091,10.043909654076712,367.6185106702854,6.907459766013138,67.55086193155437,10.101073171980401,6.1604077618744055,172373.17468976998,7.218089012360286,8.62712040024165,5.262715218608698,522.4052249097438,9.31256804890519,5.495956874295645,5.2901949678353,11094.762774922605,6.700717001436875,2608.376246196268,18.595260512530018,12.621451500703806,7.314440938035627,13.17548913061686,16.86615481090582,1.1450173897812782e+22,3.3685078427125417,321.94541498072783,17.879007944389688,6.038308194800681,24970093488.96918,6.115775956925657,7.573751948563852,9.071290183516405,0.0,7.122945036265045,279.67645197048853,6.053121593787763,4.915234570767091,9.243659888580401e+18,3.588810073161967,9.189195132485905,6.945523978030305,6.171725488062824,3.541965362600793e+41,7.072882384914624,8.22931842028596,4565.271490494838,7.345784558033769,1.410529825824019e+43,5.525376001842133,7.816179190025001
synthetic_dataset_0,7000.230352334169,3.1095280608959475,1.783604254663764,13.198789179865154,2.6048211172880307,3.5807365468074064,18677880.881159388,2.280059287709563,2.342360466502755,23.747729514133336,4.686611735247108,420.4141823285,7805.456639757202,5.345681100475716e+40,2.1336315839903595,12.054125332953358,8.154362320087635,71.89713383336894,20.552664210256278,3.1970489777373197,30.550330477968405,19.74593241493835,178121916137.08405,39.11433020260704,26.149753051705744,7.810672495397881,126251610.44394872,1367454.3787780264,2.092357367983242,5.1908174723361356,18271238.813237134,3.5532218896891092,2.506198974785156,110344340.93654756,71542407.46786687,7.770524707749154,19.360292283662343,264.42959311319777,2.8712792735543107,12.66871005789677,24.56239381038959,6.60464390648031e+41,22.596777430678507,156.69894567784053,55.62630662380573,15.884934836382373,1727404346452289.5,3.944381238384156,9.621890470910863e+40,21.049288363686788,2.5059461216384213,15.627980659634963,373.270881380637,10.707646630303802,73.14426451110705,15.347629185889746,2.7270600107313774,172373.64201567444,2.2104627989273964,13.363244269298614,7.395996955593064,523.3102312458099,13.41826588836888,3.908466348838317,11.08733516654144,11094.93686048912,9.515471171878106,2610.333736686451,24.63656096373266,11.93600993037449,1.8103772591525047,15.188683749335867,16.956204159675018,1.1450173897812782e+22,6.435548065444837,328.18636447959557,21.622510399460243,2.84723090022571,24970093491.57613,2.528604480833851,2.178757394279844,12.287388734813955,7.122945036265045,0.0,283.0157460675785,9.022714790592687,7.67342214580693,9.243659888580393e+18,8.387358857752673,5.702885587887412,2.3689103294523606,10.958192403398973,3.541965362600793e+41,3.220440022356889,12.954123131534603,4565.522102245785,12.32123578079111,1.410529825824019e+43,4.146667472665968,1.9863776824834116
synthetic_dataset_91,6821.473127046604,283.03131975918564,283.3079283888358,279.7306242493883,283.7332886449813,280.88502919742876,18677742.728745822,282.9179594560945,283.1880552683367,280.3326395754328,281.7110766674574,343.82961612292956,7557.106127463982,5.345681100475716e+40,283.8158218811052,274.380421691995,277.3142352358833,227.44898252323523,271.21644091994216,282.53696274261966,256.39171530092244,279.5511251822393,178121915936.10416,246.79632250175723,277.88704190231755,280.3572348911038,126251394.97285801,1367222.5031892683,282.652255381824,281.7133478071577,18271023.3417208,282.21099883857585,283.05728319054646,110344240.92349856,71542173.96795155,278.9077123649194,275.48468634967503,257.3369967762693,282.5424689333964,279.87375229785476,259.7553212968101,6.60464390648031e+41,275.0298061371683,247.65322110758882,254.0552120911975,269.25650338217446,1727404346452147.2,281.89222556866673,9.621890470910863e+40,277.20513684682663,282.00764910012117,278.6495264276407,333.9282176380168,281.51582752618526,240.04821342209098,280.52763901299386,281.6394716357579,172134.4012209681,282.9600640641576,280.9991957263446,281.3060588050097,315.52303628241793,273.057369456126,281.5135884595477,277.90488689630786,10976.76267124017,280.3516764002006,2335.985271193024,268.44855419262694,276.4506325935385,283.07156171350556,276.8556369986252,269.3888748833876,1.1450173897812782e+22,278.8805418445586,383.8161299847798,265.295399147769,282.79309046557927,24970093403.415035,282.3637220001953,283.7211591221901,274.8318998925467,279.67645197048853,283.0157460675785,0.0,275.7845455013419,280.2513819200934,9.243659888580405e+18,278.3737263962747,278.524827209454,283.29843467082367,274.95147724421554,3.541965362600793e+41,281.43089097442754,278.8214540871994,4414.979427022098,280.06572155077396,1.410529825824019e+43,282.99130665545556,283.8141786281414
synthetic_dataset_10,6998.737909656065,8.410331083457223,9.124548489267674,11.30595018126074,9.84280697486573,7.265502629550625,18677880.296943307,8.92905428103812,8.687074229556393,22.28516780022795,7.593543973264304,412.3280231610785,7802.269498144878,5.345681100475716e+40,9.862082283356369,5.1474002181406355,6.020079009678928,63.72392041795533,14.47224693944347,8.56277245450727,22.55888114044329,17.64142022934719,178121916130.0754,31.27632520746988,22.60897799690103,7.77505538091822,126251608.76653056,1367452.1389569116,9.000116911393913,8.078062210239157,18271237.135367163,7.810150047197377,8.745301691653934,110344340.60339919,71542399.57942139,5.686099477161717,13.818056297390614,260.1903714331508,8.049756573679211,10.557563462576917,20.297340243972773,6.60464390648031e+41,18.158048821722,150.15214614228873,48.33849518067276,9.148452568812102,1727404346452290.0,8.493994990798734,9.621890470910863e+40,17.519224806986152,8.07061663140826,11.654446003126594,365.0034126675841,10.216507329421058,65.23903476427947,13.049483295471402,7.738251908979483,172371.09456375614,9.018738189506063,12.29237208814739,7.182179815953229,519.5837700302849,6.9678277510133375,7.5033076782603,7.696625970781299,11094.032819837814,9.79965400601311,2604.574315110821,17.745979249649388,12.915687178668243,9.196191533006072,12.62650840172927,15.897716155710771,1.1450173897812782e+22,4.7659184497341185,321.6944622891732,15.240417387507481,8.371659489288186,24970093489.37042,8.244815156899,9.710338713860972,6.751703556468114,6.053121593787763,9.022714790592687,275.7845455013419,0.0,8.091257517077338,9.243659888580405e+18,5.479894079305521,9.839337579971144,9.134184718523258,4.692339818169812,3.541965362600793e+41,8.271387390758711,10.439541958096674,4563.929773776917,9.425055722434504,1.410529825824019e+43,8.36192500988116,9.814241723804363
synthetic_dataset_46,6999.859703164118,6.440440548258732,7.619407110306903,9.466500594023744,8.26900059681283,6.709452325675891,18677880.74132992,7.330888598902093,6.988912454015536,18.433034397847948,4.636926519136821,415.43793549429176,7804.703026269568,5.345681100475716e+40,8.475940816437351,9.216034541838729,6.97876645623857,67.26062812755313,17.393327613331216,6.4295048274555215,27.211138330784422,14.587102117224383,178121916131.4964,35.727845340259414,20.83865474001439,4.640980296784432,126251610.06826359,1367453.8715678821,7.749157679824821,4.9617097816984455,18271238.43598339,5.982081532042669,7.303740964286076,110344340.86456013,71542402.25087841,6.098530283451316,16.643306624368755,260.0901947168115,6.455599780256533,9.549602506096205,23.664838028465898,6.60464390648031e+41,17.14187069744207,150.37204560862105,50.01471202317505,12.96726013458262,1727404346452288.0,6.058619048652537,9.621890470910863e+40,15.546673532383197,7.052946506724235,12.362946358728532,368.7449264765658,8.922772065652202,67.6133365603601,11.059357181695818,6.72367473877328,172373.03334627987,7.880643678200044,10.153108152348358,7.223796343981727,522.3673754150345,9.615594262590689,5.724933832622578,6.705266640878369,11094.467207484724,5.764391939204556,2608.5414791005883,18.906017952233928,11.105849484667434,7.816416518368734,11.420535717544384,16.63817432296756,1.1450173897812782e+22,5.695274557886159,322.5636003851739,17.79683584624987,6.381064879216981,24970093487.60512,6.428970216022221,8.00994548288395,9.051405974353948,4.915234570767091,7.67342214580693,280.2513819200934,8.091257517077338,0.0,9.24365988858041e+18,5.752896640792656,9.761994817445782,7.19220156598933,8.615863833663452,3.541965362600793e+41,7.903213485484763,8.915481256850528,4565.078649718937,9.891696069716334,1.410529825824019e+43,6.354103161143009,8.285038203526474
synthetic_dataset_69,9.243659888580403e+18,9.243659888580411e+18,9.243659888580401e+18,9.2436598885804e+18,9.243659888580403e+18,9.243659888580403e+18,9.243659888568113e+18,9.24365988858041e+18,9.243659888580407e+18,9.243659888580401e+18,9.243659888580401e+18,9.243659888580407e+18,9.243659888580389e+18,5.345681100475716e+40,9.243659888580407e+18,9.243659888580403e+18,9.24365988858041e+18,9.24365988858041e+18,9.243659888580401e+18,9.24365988858041e+18,9.243659888580397e+18,9.243659888580405e+18,9.243659719972905e+18,9.243659888580411e+18,9.243659888580403e+18,9.243659888580411e+18,9.243659888496728e+18,9.243659888579502e+18,9.243659888580397e+18,9.243659888580407e+18,9.243659888568285e+18,9.243659888580401e+18,9.243659888580403e+18,9.243659888507939e+18,9.243659888508918e+18,9.24365988858041e+18,9.2436598885804e+18,9.243659888580405e+18,9.243659888580403e+18,9.243659888580407e+18,9.243659888580405e+18,6.60464390648031e+41,9.243659888580401e+18,9.243659888580413e+18,9.243659888580401e+18,9.243659888580401e+18,9.242525118264037e+18,9.2436598885804e+18,9.621890470910863e+40,9.243659888580407e+18,9.243659888580411e+18,9.243659888580411e+18,9.243659888580397e+18,9.24365988858041e+18,9.243659888580405e+18,9.243659888580397e+18,9.243659888580401e+18,9.243659888580284e+18,9.243659888580407e+18,9.243659888580403e+18,9.243659888580413e+18,9.243659888580397e+18,9.243659888580405e+18,9.243659888580401e+18,9.243659888580413e+18,9.243659888580395e+18,9.243659888580401e+18,9.2436598885804e+18,9.243659888580401e+18,9.243659888580403e+18,9.2436598885804e+18,9.243659888580401e+18,9.243659888580407e+18,1.1449916646350127e+22,9.24365988858041e+18,9.243659888580405e+18,9.243659888580401e+18,9.243659888580413e+18,9.243659869564733e+18,9.243659888580401e+18,9.243659888580413e+18,9.243659888580411e+18,9.243659888580401e+18,9.243659888580393e+18,9.243659888580405e+18,9.243659888580405e+18,9.24365988858041e+18,0.0,9.243659888580411e+18,9.243659888580411e+18,9.243659888580411e+18,9.243659888580411e+18,3.541965362600793e+41,9.243659888580411e+18,9.243659888580411e+18,9.24365988858041e+18,9.243659888580411e+18,1.410529825824019e+43,9.243659888580411e+18,9.243659888580411e+18
synthetic_dataset_68,6999.429248944826,7.138768569501228,8.346246708406548,7.840965987398199,9.120311616193886,6.653913623264332,18677880.475462608,8.165491668934473,7.547279370761104,19.53233946632031,5.7607252307433034,412.8844572363281,7803.920712134635,5.345681100475716e+40,9.17761912528213,6.003867445512539,6.292510699611723,64.98983562748272,15.131038113941184,7.825652375677537,24.106277886985797,14.458189164148465,178121916129.37833,33.49597519855092,19.580831801992588,5.415902065408817,126251609.56662267,1367453.2666055104,8.396015491370411,6.521181354258986,18271237.935762823,6.860413603858933,7.637124373824399,110344340.7141334,71542399.75815228,3.3527347994512646,13.466538343099776,261.1430907123957,7.074550929366619,9.521817997224046,21.99584204893834,6.60464390648031e+41,18.32496190227073,149.20375822121076,47.913349123084004,11.252426482384907,1727404346452289.2,7.687593269653468,9.621890470910863e+40,16.065138883861188,7.45416616626718,9.847950036776911,366.2399678432842,7.106701787292748,66.27073334079809,10.22642215987716,7.133337991311436,172372.40209087642,8.426360741874856,8.78763798931287,6.07464368891095,521.4407038093169,8.449634355489088,6.689107649792096,4.944886048296617,11094.403059557539,7.424745073487763,2607.137364788315,17.357897260501378,13.00482072044205,8.507140606693769,12.830895416233453,16.79821803519548,1.1450173897812782e+22,3.4395299033015823,320.72847123240086,16.916963008484043,7.358089633096098,24970093488.5174,7.3953370396078135,8.891498212359709,8.58486177802359,3.588810073161967,8.387358857752673,278.3737263962747,5.479894079305521,5.752896640792656,9.243659888580411e+18,0.0,9.987532638952326,8.21236874079898,5.167814392452915,3.541965362600793e+41,8.120602677104783,8.320717946863086,4564.6608590984315,7.5121882043273285,1.410529825824019e+43,6.731178102553802,9.105112236405084
synthetic_dataset_95,6995.294206226931,6.114271558899265,5.909019903231829,15.651806662131204,6.544500636592444,5.992420274933781,18677876.069316786,6.002427886869473,6.0683776242038805,25.695907893240943,7.260454596060703,417.0105676289771,7800.479309296735,5.345681100475716e+40,6.303826207481861,12.576928598881162,9.03250319376234,68.11441101858794,21.35111666147196,6.212481076736297,29.178488068053117,21.848739843531416,178121916134.3622,35.64412753551196,28.294448031617932,9.86158841525371,126251605.50503312,1367449.4065608585,5.85817453454829,7.834952990340278,18271233.874103323,6.242459986526719,6.249856650565731,110344336.72349256,71542404.24788037,9.793167191614495,20.392273966578802,260.2051864820746,6.176630171884956,13.815707816984334,19.80934879818162,6.60464390648031e+41,23.711083017141892,156.86289168378755,54.078695399497256,14.75801665062763,1727404346452286.8,6.252982129828676,9.621890470910863e+40,22.442350762863235,5.741519475595902,17.095473538051078,371.97713124385683,13.296099763312718,69.31084970941774,17.24976682355318,5.752224800693967,172368.6581667614,6.143234631603331,15.790558372205034,9.233950758149938,518.3390373559571,12.809554051424682,6.417005734007459,12.878099357364313,11090.78683279471,11.445352124852796,2605.5406771581033,25.208075578731172,8.883513582263806,5.69262085384484,16.376638331296338,12.33658926235102,1.1450173897812782e+22,8.345034963988704,326.88297087110504,19.50335707324928,6.003190770448685,24970093489.590065,5.717164247894296,6.233888071757531,11.999133043421486,9.189195132485905,5.702885587887412,278.524827209454,9.839337579971144,9.761994817445782,9.243659888580411e+18,9.987532638952326,0.0,6.075052491416487,12.199334555715266,3.541965362600793e+41,6.1878725636369,14.525500893214119,4560.567522039492,13.956697385614682,1.410529825824019e+43,6.938075090688084,6.089536781034932
synthetic_dataset_22,7000.378618119856,2.9701479795650334,2.190519805630149,12.833605355527276,2.7609378902944055,3.838884879366953,18677880.955984578,2.536357525580332,2.3981117308356796,23.105230080207775,4.343347208190913,420.3677745667624,7805.692710889767,5.345681100475716e+40,2.556071046968647,12.054562662879626,8.238228775922765,71.96421669236814,20.660879056629717,3.2178988560657777,30.742861350926944,19.210080065491724,178121916136.77856,39.20954350486595,25.73094771738566,7.426759470995706,126251610.61154817,1367454.5693769844,2.687540065031519,4.855534931957267,18271238.980576925,3.6299401123782893,2.7736327453433867,110344340.97304878,71542407.34803766,7.838680554772379,19.55553765950037,264.23118257801383,2.892388710926784,12.530122710569403,24.807216202163602,6.60464390648031e+41,22.15728224480762,156.20516560693434,55.34002244209996,15.913862994784541,1727404346452289.0,4.033727322353609,9.621890470910863e+40,20.49919203584465,2.9367372480481984,15.58173646118949,373.36222345271534,10.378004304391279,73.03407318617397,14.830159576730598,3.1607114355967942,172373.84248691952,2.6824171601257696,12.913866686269062,7.354679259348349,523.574617240202,13.358079195714376,3.8051435878010307,10.757830783739958,11094.985356198198,9.147473617923266,2610.6352934030056,24.333693872513777,11.753751446121115,2.4313192414324902,15.007674413385692,17.11259440938291,1.1450173897812782e+22,6.5693272738574535,327.8186730665825,21.555246534647416,2.659729091708401,24970093491.151096,2.71348655310882,2.4155364340235064,12.127736963862112,6.945523978030305,2.3689103294523606,283.29843467082367,9.134184718523258,7.19220156598933,9.243659888580411e+18,8.21236874079898,6.075052491416487,0.0,11.079240528052846,3.541965362600793e+41,3.9128129204629025,12.580505787668528,4565.675123177623,12.253814360884002,1.410529825824019e+43,3.8001496236555092,2.377494815027901
